Occupation,Monthly Income,Credit Score,Years of Experience,Finance Status,Finance History,Car,Number of Children,Age,Gender,Education Level,Job Title,Salary
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,30,Male,Bachelor's,IT Support,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,27,Male,Bachelor's,Technical Writer,50000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,28,Female,Bachelor's,Copywriter,45000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,27,Female,Master's,UX Researcher,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,28,Male,Bachelor's,Technical Support Specialist,65000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,29,Female,Bachelor's,Junior Designer,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,27,Male,Bachelor's,Junior Account Manager,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,28,Male,Bachelor's,Customer Success Manager,45000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,26,Male,Bachelor's,Junior Accountant,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,28,Male,Bachelor's,Junior Business Analyst,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,26,Male,Bachelor's,Junior Customer Support Specialist,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,28,Male,Bachelor's,Junior Software Engineer,35000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,29,Male,Bachelor's,Junior Marketing Coordinator,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,29,Female,Bachelor's,Junior Sales Representative,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,27,Male,Bachelor's,Junior Product Manager,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,28,Male,Bachelor's,Junior Business Analyst,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,30,Female,Bachelor's,Junior Marketing Coordinator,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,28,Male,Bachelor's,Junior Business Development Associate,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,28,Male,Bachelor's,Junior Financial Analyst,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,30,Female,Bachelor's,Junior Marketing Coordinator,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,28,Male,Bachelor's,Junior Business Development Associate,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,30,Male,Bachelor's,Junior Business Analyst,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,29,Female,Bachelor's,Junior Marketing Specialist,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,30,Female,Bachelor's,Junior Operations Coordinator,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,30,Female,Bachelor's,Junior HR Coordinator,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,29,Female,Bachelor's,Junior Marketing Analyst,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,29,Female,Bachelor's,Junior Project Manager,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,29,Female,Bachelor's,Junior Project Manager,40000
Customer Service Rep,"$2,800 ",630,2,Unstable,"Late payments, collections",No,1,29,Female,Bachelor's,Junior Project Manager,40000
IT Manager,"$9,000 ",780,7,Stable,No significant issues,Yes,2,36,Female,Bachelor's,Sales Associate,40000
IT Manager,"$9,000 ",780,7,Stable,No significant issues,Yes,2,33,Female,Master's,Marketing Manager,60000
IT Manager,"$9,000 ",780,7,Stable,No significant issues,Yes,2,35,Female,Bachelor's,HR Generalist,90000
IT Manager,"$9,000 ",780,7,Stable,No significant issues,Yes,2,33,Male,Master's,Business Intelligence Analyst,60000
IT Manager,"$9,000 ",780,7,Stable,No significant issues,Yes,2,35,Male,Master's,Product Manager,85000
IT Manager,"$9,000 ",780,7,Stable,No significant issues,Yes,2,33,Male,Bachelor's,Business Analyst,105000
IT Manager,"$9,000 ",780,7,Stable,No significant issues,Yes,2,36,Male,Bachelor's,IT Support Specialist,75000
IT Manager,"$9,000 ",780,7,Stable,No significant issues,Yes,2,36,Male,Bachelor's,Junior Data Analyst,60000
IT Manager,"$9,000 ",780,7,Stable,No significant issues,Yes,2,33,Male,Master's,Senior Operations Manager,60000
IT Manager,"$9,000 ",780,7,Stable,No significant issues,Yes,2,35,Male,Bachelor's,Senior Marketing Coordinator,115000
IT Manager,"$9,000 ",780,7,Stable,No significant issues,Yes,2,35,Male,Bachelor's,Senior Operations Analyst,80000
IT Manager,"$9,000 ",780,7,Stable,No significant issues,Yes,2,34,Male,Bachelor's,Senior Product Manager,85000
IT Manager,"$9,000 ",780,7,Stable,No significant issues,Yes,2,36,Male,Bachelor's,Senior Accountant,95000
IT Manager,"$9,000 ",780,7,Stable,No significant issues,Yes,2,33,Male,Bachelor's,Senior Product Development Manager,90000
IT Manager,"$9,000 ",780,7,Stable,No significant issues,Yes,2,35,Male,Bachelor's,Senior Business Development Manager,100000
IT Manager,"$9,000 ",780,7,Stable,No significant issues,Yes,2,34,Male,Bachelor's,Senior Operations Coordinator,90000
IT Manager,"$9,000 ",780,7,Stable,No significant issues,Yes,2,34,Male,Bachelor's,Senior Operations Coordinator,90000
IT Manager,"$9,000 ",780,7,Stable,No significant issues,Yes,2,34,Male,Bachelor's,Senior Operations Coordinator,90000
Account Executive,"$6,000 ",720,5,Stable,No significant issues,Yes,0,32,Male,Bachelor's,Software Engineer,90000
Account Executive,"$6,000 ",720,5,Stable,No significant issues,Yes,0,34,Female,Master's,Business Analyst,90000
Account Executive,"$6,000 ",720,5,Stable,No significant issues,Yes,0,34,Female,Master's,UX Designer,80000
Account Executive,"$6,000 ",720,5,Stable,No significant issues,Yes,0,32,Male,Bachelor's,Account Manager,80000
Account Executive,"$6,000 ",720,5,Stable,No significant issues,Yes,0,31,Female,Bachelor's,Customer Service Representative,75000
Account Executive,"$6,000 ",720,5,Stable,No significant issues,Yes,0,31,Female,Bachelor's,Event Coordinator,45000
Account Executive,"$6,000 ",720,5,Stable,No significant issues,Yes,0,33,Male,Bachelor's,Junior Web Developer,45000
Account Executive,"$6,000 ",720,5,Stable,No significant issues,Yes,0,33,Female,Bachelor's,Junior Operations Analyst,50000
Account Executive,"$6,000 ",720,5,Stable,No significant issues,Yes,0,33,Male,Bachelor's,Junior Software Developer,50000
Account Executive,"$6,000 ",720,5,Stable,No significant issues,Yes,0,32,Female,Bachelor's,Junior Financial Analyst,50000
Account Executive,"$6,000 ",720,5,Stable,No significant issues,Yes,0,32,Female,Bachelor's,Junior Account Manager,50000
Account Executive,"$6,000 ",720,5,Stable,No significant issues,Yes,0,33,Female,Bachelor's,Junior Operations Manager,55000
Account Executive,"$6,000 ",720,5,Stable,No significant issues,Yes,0,33,Female,Bachelor's,Junior Operations Analyst,70000
Account Executive,"$6,000 ",720,5,Stable,No significant issues,Yes,0,34,Female,Bachelor's,Junior Financial Analyst,70000
Account Executive,"$6,000 ",720,5,Stable,No significant issues,Yes,0,33,Female,Bachelor's,Junior Marketing Manager,70000
Account Executive,"$6,000 ",720,5,Stable,No significant issues,Yes,0,33,Male,Bachelor's,Junior Marketing Specialist,70000
Account Executive,"$6,000 ",720,5,Stable,No significant issues,Yes,0,33,Male,Bachelor's,Junior Marketing Specialist,70000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,28,Female,Master's,Data Analyst,70000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,29,Male,Master's,Software Developer,65000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,28,Female,Bachelor's,Social Media Specialist,75000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,29,Male,Master's,Data Scientist,45000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,30,Male,Bachelor's,Network Engineer,75000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,29,Female,Bachelor's,Graphic Designer,60000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,29,Male,Bachelor's,Marketing Analyst,50000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,30,Female,Bachelor's,Content Marketing Manager,50000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,29,Female,Bachelor's,Sales Associate,55000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,30,Female,Bachelor's,Digital Content Producer,40000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,29,Female,Bachelor's,Junior HR Generalist,50000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,29,Male,Bachelor's,Junior Web Designer,45000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,29,Female,Bachelor's,Junior Recruiter,45000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,30,Female,Bachelor's,Junior Copywriter,45000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,30,Female,Bachelor's,Junior Social Media Manager,45000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,30,Male,Bachelor's,Junior Advertising Coordinator,45000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,31,Female,Bachelor's,Junior Social Media Specialist,45000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,30,Male,Bachelor's,Junior Marketing Specialist,45000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,32,Male,Bachelor's,Junior Sales Representative,45000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,31,Male,Bachelor's,Junior Financial Analyst,45000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,31,Female,Bachelor's,Junior Marketing Coordinator,50000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,31,Male,Bachelor's,Junior Operations Analyst,50000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,31,Male,Bachelor's,Junior Project Manager,50000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,31,Male,Bachelor's,Junior Operations Analyst,55000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,32,Male,Bachelor's,Junior Marketing Coordinator,50000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,31,Female,Bachelor's,Junior Business Development Associate,55000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,31,Female,Bachelor's,Junior Financial Analyst,50000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,31,Male,Bachelor's,Junior Marketing Coordinator,50000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,31,Female,Bachelor's,Junior Business Development Associate,55000
Chef,"$3,500 ",650,3,Stable,No significant issues,No,2,31,Female,Bachelor's,Junior Financial Analyst,50000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,31,Male,Bachelor's,Sales Manager,50000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,31,Female,Bachelor's,Accountant,80000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,30,Female,Bachelor's,Social Media Manager,55000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,32,Female,Bachelor's,Marketing Coordinator,55000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,30,Female,Bachelor's,Junior Marketing Manager,50000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,31,Male,Bachelor's,Junior Project Manager,50000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,31,Female,Bachelor's,Junior HR Coordinator,60000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,31,Male,Bachelor's,Junior Accountant,50000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,31,Male,Bachelor's,Junior HR Generalist,50000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,33,Male,Bachelor's,Junior Operations Manager,50000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,32,Female,Bachelor's,Junior Marketing Manager,60000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,33,Male,Bachelor's,Junior Business Analyst,60000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,32,Male,Bachelor's,Junior Product Manager,60000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,33,Male,Bachelor's,Junior Financial Analyst,65000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,33,Male,Bachelor's,Junior Business Analyst,60000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,32,Male,Bachelor's,Junior Financial Advisor,60000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,33,Male,Bachelor's,Junior Product Manager,65000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,33,Male,Bachelor's,Junior Business Analyst,60000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,33,Male,Bachelor's,Junior Product Manager,60000
HR Generalist,"$4,800 ",700,4,Stable,No significant issues,Yes,0,33,Male,Bachelor's,Junior Business Analyst,60000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,36,Female,Bachelor's,Recruiter,60000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,36,Male,Bachelor's,Sales Manager,60000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,37,Male,Bachelor's,Software Project Manager,95000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,37,Female,Master's,Senior HR Generalist,95000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,37,Female,Master's,Senior Marketing Analyst,95000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,34,Male,Master's,Senior Software Engineer,95000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,37,Male,Master's,Senior Business Analyst,105000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,34,Male,Bachelor's,Senior Quality Assurance Analyst,105000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,35,Male,Master's,Senior Software Developer,100000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,38,Male,Master's,Senior IT Consultant,110000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,35,Male,Bachelor's,Senior Project Coordinator,110000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,37,Male,Master's,Senior Software Architect,95000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,37,Female,Bachelor's,Senior Financial Analyst,120000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,38,Male,Master's,Senior IT Consultant,100000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,35,Male,Bachelor's,Senior Project Coordinator,110000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,39,Female,Bachelor's,Senior Marketing Coordinator,95000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,38,Female,Bachelor's,Senior Project Manager,110000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,35,Male,Bachelor's,Senior Financial Manager,120000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,37,Male,Bachelor's,Senior Marketing Analyst,100000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,38,Female,Bachelor's,Senior Operations Coordinator,100000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,35,Male,Bachelor's,Senior Financial Manager,120000
Attorney,"$12,000 ",800,9,Stable,No significant issues,Yes,1,36,Male,Bachelor's,Senior Operations Manager,100000
Marketing Coordinator,"$4,000 ",670,4,Stable,No significant issues,Yes,1,31,Male,Bachelor's,Sales Manager,100000
Marketing Coordinator,"$4,000 ",670,4,Stable,No significant issues,Yes,1,31,Female,Bachelor's,Accountant,80000
Marketing Coordinator,"$4,000 ",670,4,Stable,No significant issues,Yes,1,30,Female,Bachelor's,Social Media Manager,55000
Marketing Coordinator,"$4,000 ",670,4,Stable,No significant issues,Yes,1,32,Female,Bachelor's,Marketing Coordinator,55000
Marketing Coordinator,"$4,000 ",670,4,Stable,No significant issues,Yes,1,30,Female,Bachelor's,Junior Marketing Manager,50000
Marketing Coordinator,"$4,000 ",670,4,Stable,No significant issues,Yes,1,31,Male,Bachelor's,Junior Project Manager,50000
Marketing Coordinator,"$4,000 ",670,4,Stable,No significant issues,Yes,1,31,Female,Bachelor's,Junior HR Coordinator,60000
Marketing Coordinator,"$4,000 ",670,4,Stable,No significant issues,Yes,1,31,Male,Bachelor's,Junior Accountant,50000
Marketing Coordinator,"$4,000 ",670,4,Stable,No significant issues,Yes,1,31,Male,Bachelor's,Junior HR Generalist,50000
Marketing Coordinator,"$4,000 ",670,4,Stable,No significant issues,Yes,1,33,Male,Bachelor's,Junior Operations Manager,50000
Marketing Coordinator,"$4,000 ",670,4,Stable,No significant issues,Yes,1,32,Female,Bachelor's,Junior Marketing Manager,60000
Marketing Coordinator,"$4,000 ",670,4,Stable,No significant issues,Yes,1,33,Male,Bachelor's,Junior Business Analyst,60000
Marketing Coordinator,"$4,000 ",670,4,Stable,No significant issues,Yes,1,32,Male,Bachelor's,Junior Product Manager,60000
Marketing Coordinator,"$4,000 ",670,4,Stable,No significant issues,Yes,1,33,Male,Bachelor's,Junior Financial Analyst,65000
